Artikel,Kalimat,Teks,Tag
,Kalimat4127,padah,O
,Kalimat4127,hasil,O
,Kalimat4127,survei,O
,Kalimat4127,archi,B-ORG
,Kalimat4127,indonesia,B-LOC
,Kalimat4127,(,O
,Kalimat4127,archi,B-ORG
,Kalimat4127,research,I-ORG
,Kalimat4127,strategic,I-ORG
,Kalimat4127,consulting,I-ORG
,Kalimat4127,),O
,Kalimat4127,elektabilitas,O
,Kalimat4127,koster,B-PER
,Kalimat4127,sebesar,O
,Kalimat4127,"18,2",O
,Kalimat4127,%,O
,Kalimat4127,dan,O
,Kalimat4127,giri,B-PER
,Kalimat4127,prasta,I-PER
,Kalimat4127,"15,9",O
,Kalimat4127,%,O
,Kalimat4127,.,O
,Kalimat4128,sementara,O
,Kalimat4128,i,B-PER
,Kalimat4128,nyoman,I-PER
,Kalimat4128,giri,I-PER
,Kalimat4128,prasta,I-PER
,Kalimat4128,saat,O
,Kalimat4128,ini,O
,Kalimat4128,masih,O
,Kalimat4128,menjabat,O
,Kalimat4128,bupati,O
,Kalimat4128,badung,B-LOC
,Kalimat4128,.,O
,Kalimat4129,``,O
,Kalimat4129,misalnya,O
,Kalimat4129,",",O
,Kalimat4129,pak,O
,Kalimat4129,koster,O
,Kalimat4129,itu,O
,Kalimat4129,tidak,O
,Kalimat4129,mungkin,O
,Kalimat4129,mengajak,O
,Kalimat4129,giri,B-PER
,Kalimat4129,prasta,I-PER
,Kalimat4129,tandem,O
,Kalimat4129,kalau,O
,Kalimat4129,survei,O
,Kalimat4129,giri,O
,Kalimat4129,prasta,O
,Kalimat4129,di,O
,Kalimat4129,atas,O
,Kalimat4129,10,O
,Kalimat4129,persen,O
,Kalimat4129,",",O
,Kalimat4129,',O
,Kalimat4129,ungkapnya,O
,Kalimat4129,",",O
,Kalimat4129,selasa,B-TIM
,Kalimat4129,(,O
,Kalimat4129,6/2/2024,I-TIM
,Kalimat4129,),O
,Kalimat4129,.,O
,Kalimat4130,masa,O
,Kalimat4130,jabatan,O
,Kalimat4130,akan,O
,Kalimat4130,habis,O
,Kalimat4130,",",O
,Kalimat4130,gubernur,O
,Kalimat4130,koster,B-PER
,Kalimat4130,ingin,O
,Kalimat4130,maju,O
,Kalimat4130,pilgub,O
,Kalimat4130,bali,B-LOC
,Kalimat4130,lagi,O
Artikel909,Kalimat4130,wakil,O
,Kalimat4130,sekretaris,O
,Kalimat4130,tkn,O
,Kalimat4130,prabowo-gibran,B-PER
,Kalimat4130,",",O
,Kalimat4130,saleh,B-PER
,Kalimat4130,partaonan,I-PER
,Kalimat4130,daulay,I-PER
,Kalimat4130,",",O
,Kalimat4130,merespons,O
,Kalimat4130,capres,O
,Kalimat4130,3,O
,Kalimat4130,ganjar,B-PER
,Kalimat4130,pranowo,I-PER
,Kalimat4130,yang,O
,Kalimat4130,mengajak,O
,Kalimat4130,pendukung,O
,Kalimat4130,prabowo-gibran,B-PER
,Kalimat4130,makan,O
,Kalimat4130,bersama,O
,Kalimat4130,saat,O
,Kalimat4130,kunjungan,O
,Kalimat4130,di,O
,Kalimat4130,balikpapan,B-LOC
,Kalimat4130,",",O
,Kalimat4130,kalimantan,B-LOC
,Kalimat4130,timur,I-LOC
,Kalimat4130,.,O
,Kalimat4131,hal,O
,Kalimat4131,ini,O
,Kalimat4131,",",O
,Kalimat4131,kata,O
,Kalimat4131,dia,O
,Kalimat4131,",",O
,Kalimat4131,juga,O
,Kalimat4131,sejalan,O
,Kalimat4131,dengan,O
,Kalimat4131,prinsip,O
,Kalimat4131,yang,O
,Kalimat4131,dipegang,O
,Kalimat4131,oleh,O
,Kalimat4131,tim,O
,Kalimat4131,kampanye,O
,Kalimat4131,nasional,O
,Kalimat4131,(,O
,Kalimat4131,tkn,O
,Kalimat4131,),O
,Kalimat4131,prabowo,B-PER
,Kalimat4131,dan,O
,Kalimat4131,gibran,B-PER
,Kalimat4131,.,O
,Kalimat4132,adapun,O
,Kalimat4132,momen,O
,Kalimat4132,ganjar,O
,Kalimat4132,bertemu,O
,Kalimat4132,dengan,O
,Kalimat4132,pendukung,O
,Kalimat4132,paslon,O
,Kalimat4132,2,O
,Kalimat4132,terjadi,O
,Kalimat4132,saat,O
,Kalimat4132,akan,O
,Kalimat4132,makan,O
,Kalimat4132,di,O
,Kalimat4132,rumah,O
,Kalimat4132,makan,O
,Kalimat4132,terumbu,O
,Kalimat4132,sultra,O
,Kalimat4132,",",O
,Kalimat4132,balikpapan,B-LOC
,Kalimat4132,",",O
,Kalimat4132,kalimantan,B-LOC
,Kalimat4132,timur,I-LOC
,Kalimat4132,",",O
,Kalimat4132,selasa,B-TIM
,Kalimat4132,(,O
,Kalimat4132,6/2/2024,I-TIM
,Kalimat4132,),O
,Kalimat4132,.,O
,Kalimat4133,yuk,O
,Kalimat4133,ikut,O
,Kalimat4133,makan,O
,Kalimat4133,yuk,O
,Kalimat4133,.,O
,Kalimat4134,makan,O
,Kalimat4134,yuk,O
,Kalimat4134,",",O
,Kalimat4134,makan,O
,Kalimat4134,",",O
,Kalimat4134,',O
,Kalimat4134,kata,O
,Kalimat4134,ganjar,B-PER
,Kalimat4134,kepada,O
,Kalimat4134,mereka,O
,Kalimat4134,.,O
Artikel910,Kalimat4135,ketua,O
,Kalimat4135,dpr,B-ORG
,Kalimat4135,ri,B-LOC
,Kalimat4135,puan,B-PER
,Kalimat4135,maharani,I-PER
,Kalimat4135,mengatakan,O
,Kalimat4135,rugi,O
,Kalimat4135,jika,O
,Kalimat4135,sudah,O
,Kalimat4135,menunggu,O
,Kalimat4135,kehadiran,O
,Kalimat4135,pemilu,O
,Kalimat4135,selama,O
,Kalimat4135,5,O
,Kalimat4135,tahun,O
,Kalimat4135,tapi,O
,Kalimat4135,malah,O
,Kalimat4135,memilih,O
,Kalimat4135,tak,O
,Kalimat4135,sesuai,O
,Kalimat4135,kata,O
,Kalimat4135,hati,O
,Kalimat4135,.,O
,Kalimat4136,juru,O
,Kalimat4136,bicara,O
,Kalimat4136,tim,O
,Kalimat4136,pemenangan,O
,Kalimat4136,nasional,O
,Kalimat4136,(,O
,Kalimat4136,timnas,B-ORG
,Kalimat4136,),O
,Kalimat4136,anies,B-PER
,Kalimat4136,baswedan-muhaimin,I-PER
,Kalimat4136,iskandar,I-PER
,Kalimat4136,(,O
,Kalimat4136,amin,O
,Kalimat4136,),O
,Kalimat4136,bestari,B-PER
,Kalimat4136,barus,I-PER
,Kalimat4136,mengatakan,O
,Kalimat4136,dirinya,O
,Kalimat4136,mendengar,O
,Kalimat4136,banyak,O
,Kalimat4136,yang,O
,Kalimat4136,akan,O
,Kalimat4136,balik,O
,Kalimat4136,arah,O
,Kalimat4136,di,O
,Kalimat4136,tps,B-ORG
,Kalimat4136,.,O
,Kalimat4137,dia,O
,Kalimat4137,mengatakan,O
,Kalimat4137,pendukung,O
,Kalimat4137,amin,O
,Kalimat4137,tidak,O
,Kalimat4137,gampang,O
,Kalimat4137,dirayu,O
,Kalimat4137,untuk,O
,Kalimat4137,pindah,O
,Kalimat4137,pilihan,O
,Kalimat4137,.,O
,Kalimat4138,',O
,Kalimat4138,segmen,O
,Kalimat4138,pendukung,O
,Kalimat4138,amin,O
,Kalimat4138,dari,O
,Kalimat4138,jauh-jauh,O
,Kalimat4138,hari,O
,Kalimat4138,sudah,O
,Kalimat4138,sangat,O
,Kalimat4138,cerdas,O
,Kalimat4138,dan,O
,Kalimat4138,berkeyakinan,O
,Kalimat4138,tinggi,O
,Kalimat4138,akan,O
,Kalimat4138,pilihannya,O
,Kalimat4138,.,O
,Kalimat4139,capek-capek,O
,Kalimat4139,ke,O
,Kalimat4139,tps,O
,Kalimat4139,dan,O
,Kalimat4139,nyoblos,O
,Kalimat4139,tapi,O
,Kalimat4139,nggak,O
,Kalimat4139,ikut,O
,Kalimat4139,kata,O
,Kalimat4139,hatinya,O
,Kalimat4139,",",O
,Kalimat4139,rugi,O
,Kalimat4139,dong,O
,Kalimat4139,",",O
,Kalimat4139,yang,O
,Kalimat4139,benar,O
,Kalimat4139,saja,O
,Kalimat4139,",",O
,Kalimat4139,',O
,Kalimat4139,ujar,O
,Kalimat4139,puan,B-PER
,Kalimat4139,.,O
Artikel911,Kalimat4140,wacana,O
,Kalimat4140,koalisi,O
,Kalimat4140,antara,O
,Kalimat4140,kubu,O
,Kalimat4140,anies,B-PER
,Kalimat4140,baswedan-muhaimin,I-PER
,Kalimat4140,iskandar,I-PER
,Kalimat4140,dengan,O
,Kalimat4140,ganjar,B-PER
,Kalimat4140,pranowo-mahfud,I-PER
,Kalimat4140,md,I-PER
,Kalimat4140,kembali,O
,Kalimat4140,disorot,O
,Kalimat4140,.,O
,Kalimat4141,peluang,O
,Kalimat4141,koalisi,O
,Kalimat4141,paslon,O
,Kalimat4141,nomor,O
,Kalimat4141,urut,O
,Kalimat4141,1,O
,Kalimat4141,dan,O
,Kalimat4141,3,O
,Kalimat4141,itu,O
,Kalimat4141,dinilai,O
,Kalimat4141,menipis,O
,Kalimat4141,setelah,O
,Kalimat4141,basuki,B-PER
,Kalimat4141,tjahaja,I-PER
,Kalimat4141,purnama,I-PER
,Kalimat4141,alias,O
,Kalimat4141,ahok,O
,Kalimat4141,turun,O
,Kalimat4141,gunung,O
,Kalimat4141,ikut,O
,Kalimat4141,kampanye,O
,Kalimat4141,ganjar,B-PER
,Kalimat4141,.,O
,Kalimat4142,namun,O
,Kalimat4142,peluang,O
,Kalimat4142,koalisi,O
,Kalimat4142,ini,O
,Kalimat4142,bakal,O
,Kalimat4142,sulit,O
,Kalimat4142,karena,O
,Kalimat4142,ahok,O
,Kalimat4142,bergabung,O
,Kalimat4142,untuk,O
,Kalimat4142,memenangkan,O
,Kalimat4142,ganjar,B-PER
,Kalimat4142,.,O
,Kalimat4143,survei,O
,Kalimat4143,ini,O
,Kalimat4143,menyebutkan,O
,Kalimat4143,elektabilitas,O
,Kalimat4143,prabowo,B-PER
,Kalimat4143,di,O
,Kalimat4143,urutan,O
,Kalimat4143,satu,O
,Kalimat4143,43,O
,Kalimat4143,persen,O
,Kalimat4143,",",O
,Kalimat4143,ganjar,B-PER
,Kalimat4143,urutan,O
,Kalimat4143,dua,O
,Kalimat4143,30,O
,Kalimat4143,persen,O
,Kalimat4143,",",O
,Kalimat4143,dan,O
,Kalimat4143,anies,B-PER
,Kalimat4143,urutan,O
,Kalimat4143,tiga,O
,Kalimat4143,24,O
,Kalimat4143,persen,O
,Kalimat4143,.,O
,Kalimat4144,sebab,O
,Kalimat4144,",",O
,Kalimat4144,untuk,O
,Kalimat4144,bisa,O
,Kalimat4144,menang,O
,Kalimat4144,satu,O
,Kalimat4144,putaran,O
,Kalimat4144,",",O
,Kalimat4144,prabowo,B-PER
,Kalimat4144,yang,O
,Kalimat4144,berpasangan,O
,Kalimat4144,dengan,O
,Kalimat4144,gibran,B-PER
,Kalimat4144,rakabuming,I-PER
,Kalimat4144,raka,I-PER
,Kalimat4144,harus,O
,Kalimat4144,mendapat,O
,Kalimat4144,suara,O
,Kalimat4144,50,O
,Kalimat4144,persen,O
,Kalimat4144,ditambah,O
,Kalimat4144,satu,O
,Kalimat4144,suara,O
,Kalimat4144,.,O
Artikel912,Kalimat4145,cawapres,O
,Kalimat4145,nomor,O
,Kalimat4145,urut,O
,Kalimat4145,3,O
,Kalimat4145,mahfud,B-PER
,Kalimat4145,md,I-PER
,Kalimat4145,mengumpamakan,O
,Kalimat4145,pimpinan,O
,Kalimat4145,partai,B-ORG
,Kalimat4145,politik,O
,Kalimat4145,(,O
,Kalimat4145,parpol,O
,Kalimat4145,),O
,Kalimat4145,di,O
,Kalimat4145,luar,O
,Kalimat4145,pendukungnya,O
,Kalimat4145,seperti,O
,Kalimat4145,bebek,O
,Kalimat4145,yang,O
,Kalimat4145,dipegang,O
,Kalimat4145,lehernya,O
,Kalimat4145,.,O
,Kalimat4146,mahfud,B-PER
,Kalimat4146,kemudian,O
,Kalimat4146,mengatakan,O
,Kalimat4146,ada,O
,Kalimat4146,pimpinan,O
,Kalimat4146,parpol,O
,Kalimat4146,yang,O
,Kalimat4146,tidak,O
,Kalimat4146,mengusung,O
,Kalimat4146,dirinya,O
,Kalimat4146,mudah,O
,Kalimat4146,dikendalikan,O
,Kalimat4146,seperti,O
,Kalimat4146,bebek,O
,Kalimat4146,yang,O
,Kalimat4146,dipegang,O
,Kalimat4146,lehernya,O
,Kalimat4146,.,O
,Kalimat4147,``,O
,Kalimat4147,alhamdulilah,O
,Kalimat4147,pkb,B-ORG
,Kalimat4147,independen,O
,Kalimat4147,",",O
,Kalimat4147,pkb,B-ORG
,Kalimat4147,mandiri,O
,Kalimat4147,",",O
,Kalimat4147,',O
,Kalimat4147,kata,O
,Kalimat4147,cak,O
,Kalimat4147,imin,O
,Kalimat4147,di,O
,Kalimat4147,banyuwangi,B-LOC
,Kalimat4147,",",O
,Kalimat4147,jawa,B-LOC
,Kalimat4147,timur,I-LOC
,Kalimat4147,",",O
,Kalimat4147,selasa,B-TIM
,Kalimat4147,(,O
,Kalimat4147,6/2,O
,Kalimat4147,),O
,Kalimat4147,.,O
,Kalimat4148,pks,B-ORG
,Kalimat4148,bantah,O
,Kalimat4148,mahfudketum,B-PER
,Kalimat4148,pks,O
,Kalimat4148,ahmad,B-PER
,Kalimat4148,syaikhu,I-PER
,Kalimat4148,turut,O
,Kalimat4148,merespons,O
,Kalimat4148,pernyataan,O
,Kalimat4148,mahfud,B-PER
,Kalimat4148,md,I-PER
,Kalimat4148,yang,O
,Kalimat4148,menyebut,O
,Kalimat4148,pimpinan,O
,Kalimat4148,partai,B-ORG
,Kalimat4148,politik,O
,Kalimat4148,lain,O
,Kalimat4148,seperti,O
,Kalimat4148,bebek,O
,Kalimat4148,yang,O
,Kalimat4148,dikendalikan,O
,Kalimat4148,.,O
,Kalimat4149,simak,O
,Kalimat4149,video,O
,Kalimat4149,mahfud,B-PER
,Kalimat4149,md,I-PER
,Kalimat4149,:,O
,Kalimat4149,partai,B-ORG
,Kalimat4149,yang,O
,Kalimat4149,tak,O
,Kalimat4149,usung,O
,Kalimat4149,kami,O
,Kalimat4149,seperti,O
,Kalimat4149,bebek,O
,Kalimat4149,yang,O
,Kalimat4149,dikendalikan,O
,Kalimat4149,,O
,Kalimat4149,:,O
,Kalimat4149,[,O
,Kalimat4149,gambas,O
,Kalimat4149,:,O
,Kalimat4149,video,O
,Kalimat4149,20detik,O
,Kalimat4149,],O
,Kalimat4149,halaman,O
,Kalimat4149,1,O
,Kalimat4149,2,O
,Kalimat4149,selanjutnya,O
Artikel913,Kalimat4149,bawaslu,B-ORG
,Kalimat4149,jawa,B-LOC
,Kalimat4149,barat,I-LOC
,Kalimat4149,menyatakan,O
,Kalimat4149,ketua,O
,Kalimat4149,tkd,O
,Kalimat4149,jawa,B-LOC
,Kalimat4149,barat,I-LOC
,Kalimat4149,ridwan,B-PER
,Kalimat4149,kamil,I-PER
,Kalimat4149,(,O
,Kalimat4149,rk,O
,Kalimat4149,),O
,Kalimat4149,tidak,O
,Kalimat4149,terbukti,O
,Kalimat4149,melakukan,O
,Kalimat4149,pelanggaran,O
,Kalimat4149,pemilu,O
,Kalimat4149,ketika,O
,Kalimat4149,di,O
,Kalimat4149,sebuah,O
,Kalimat4149,acara,O
,Kalimat4149,di,O
,Kalimat4149,tasikmalaya,B-LOC
,Kalimat4149,.,O
,Kalimat4150,bawaslu,B-ORG
,Kalimat4150,menegaskan,O
,Kalimat4150,rk,O
,Kalimat4150,tidak,O
,Kalimat4150,terbukti,O
,Kalimat4150,melakukan,O
,Kalimat4150,dugaan,O
,Kalimat4150,praktik,O
,Kalimat4150,politik,O
,Kalimat4150,uang,O
,Kalimat4150,(,O
,Kalimat4150,money,O
,Kalimat4150,politic,O
,Kalimat4150,),O
,Kalimat4150,.,O
,Kalimat4151,``,O
,Kalimat4151,hasil,O
,Kalimat4151,pemeriksaan,O
,Kalimat4151,pada,O
,Kalimat4151,posisi,O
,Kalimat4151,kegiatan,O
,Kalimat4151,ini,O
,Kalimat4151,baik,O
,Kalimat4151,dari,O
,Kalimat4151,ahli,O
,Kalimat4151,dan,O
,Kalimat4151,klarifikasi,O
,Kalimat4151,di,O
,Kalimat4151,lapangan,O
,Kalimat4151,kegiatan,O
,Kalimat4151,itu,O
,Kalimat4151,bukan,O
,Kalimat4151,kampanye,O
,Kalimat4151,",",O
,Kalimat4151,',O
,Kalimat4151,kata,O
,Kalimat4151,koordinator,O
,Kalimat4151,divisi,O
,Kalimat4151,penanganan,O
,Kalimat4151,pelanggaran,O
,Kalimat4151,bawaslu,B-ORG
,Kalimat4151,jabar,O
,Kalimat4151,",",O
,Kalimat4151,syaiful,B-PER
,Kalimat4151,bachri,I-PER
,Kalimat4151,dilansir,O
,Kalimat4151,detikjabar,O
,Kalimat4151,",",O
,Kalimat4151,rabu,B-TIM
,Kalimat4151,(,O
,Kalimat4151,7/2/2024,O
,Kalimat4151,),O
,Kalimat4151,.,O
,Kalimat4152,jadi,O
,Kalimat4152,sampai,O
,Kalimat4152,dengan,O
,Kalimat4152,klarifikasi,O
,Kalimat4152,keterangan,O
,Kalimat4152,ahli,O
,Kalimat4152,dan,O
,Kalimat4152,pembahasan,O
,Kalimat4152,di,O
,Kalimat4152,bawaslu,B-ORG
,Kalimat4152,ini,O
,Kalimat4152,unsur,O
,Kalimat4152,penerapan,O
,Kalimat4152,pasal,O
,Kalimat4152,tadi,O
,Kalimat4152,tidak,O
,Kalimat4152,bisa,O
,Kalimat4152,dikenakan,O
,Kalimat4152,",",O
,Kalimat4152,',O
,Kalimat4152,jelas,O
,Kalimat4152,syaiful,B-PER
,Kalimat4152,.,O
,Kalimat4153,lihat,O
,Kalimat4153,juga,O
,Kalimat4153,video,O
,Kalimat4153,rk,O
,Kalimat4153,seusai,O
,Kalimat4153,diklarifikasi,O
,Kalimat4153,bawaslu,B-ORG
,Kalimat4153,jabar,B-LOC
,Kalimat4153,:,O
,Kalimat4153,tak,O
,Kalimat4153,ada,O
,Kalimat4153,substansi,O
,Kalimat4153,pelanggaran,O
,Kalimat4153,,O
,Kalimat4153,:,O
,Kalimat4153,[,O
,Kalimat4153,gambas,O
,Kalimat4153,:,O
,Kalimat4153,video,O
,Kalimat4153,20detik,O
,Kalimat4153,],O
Artikel914,Kalimat4153,narasi,O
,Kalimat4153,yang,O
,Kalimat4153,menyebutkan,O
,Kalimat4153,politikus,O
,Kalimat4153,pdip,B-ORG
,Kalimat4153,basuki,B-PER
,Kalimat4153,tjahaja,I-PER
,Kalimat4153,purnama,I-PER
,Kalimat4153,(,O
,Kalimat4153,btp,O
,Kalimat4153,),O
,Kalimat4153,atau,O
,Kalimat4153,ahok,O
,Kalimat4153,sebagai,O
,Kalimat4153,kuda,O
,Kalimat4153,putih,O
,Kalimat4153,jokowi,B-PER
,Kalimat4153,,O
,Kalimat4153,ramai,O
,Kalimat4153,dicuitkan,O
,Kalimat4153,di,O
,Kalimat4153,sosial,O
,Kalimat4153,media,O
,Kalimat4153,x,O
,Kalimat4153,(,O
,Kalimat4153,dulu,O
,Kalimat4153,twitter,O
,Kalimat4153,),O
,Kalimat4153,.,O
,Kalimat4154,contentsekjen,O
,Kalimat4154,pdi,B-ORG
,Kalimat4154,perjuangan,O
,Kalimat4154,hasto,B-PER
,Kalimat4154,kristiyanto,I-PER
,Kalimat4154,telah,O
,Kalimat4154,membantah,O
,Kalimat4154,narasi,O
,Kalimat4154,yang,O
,Kalimat4154,menyebutkan,O
,Kalimat4154,ahok,O
,Kalimat4154,sebagai,O
,Kalimat4154,kuda,O
,Kalimat4154,putih,O
,Kalimat4154,,O
,Kalimat4154,presiden,O
,Kalimat4154,jokowi,B-PER
,Kalimat4154,.,O
,Kalimat4155,``,O
,Kalimat4155,nggak,O
,Kalimat4155,ada,O
,Kalimat4155,kuda,O
,Kalimat4155,putih,O
,Kalimat4155,.,O
,Kalimat4156,sekjen,O
,Kalimat4156,pdi,B-ORG
,Kalimat4156,perjuangan,O
,Kalimat4156,hasto,B-PER
,Kalimat4156,kristiyanto,I-PER
,Kalimat4156,foto,O
,Kalimat4156,:,O
,Kalimat4156,ari,O
,Kalimat4156,saputra/detikcommenurut,O
,Kalimat4156,hasto,B-PER
,Kalimat4156,",",O
,Kalimat4156,ahok,O
,Kalimat4156,merupakan,O
,Kalimat4156,salah,O
,Kalimat4156,satu,O
,Kalimat4156,orang,O
,Kalimat4156,yang,O
,Kalimat4156,yang,O
,Kalimat4156,terlibat,O
,Kalimat4156,dengan,O
,Kalimat4156,keberhasilan,O
,Kalimat4156,jokowi,B-PER
,Kalimat4156,.,O
,Kalimat4157,simak,O
,Kalimat4157,video,O
,Kalimat4157,pdip,B-ORG
,Kalimat4157,tepis,O
,Kalimat4157,ahok,O
,Kalimat4157,jadi,O
,Kalimat4157,kuda,O
,Kalimat4157,putih,O
,Kalimat4157,,O
,Kalimat4157,jokowi,B-PER
,Kalimat4157,:,O
,Kalimat4157,mungkin,O
,Kalimat4157,kejutkan,O
,Kalimat4157,pak,O
,Kalimat4157,jokowi,B-ORG
,Kalimat4157,,O
,Kalimat4157,:,O
,Kalimat4157,[,O
,Kalimat4157,gambas,O
,Kalimat4157,:,O
,Kalimat4157,video,O
,Kalimat4157,20detik,O
,Kalimat4157,],O
,Kalimat4157,simak,O
,Kalimat4157,halaman,O
,Kalimat4157,selanjutnya,O
,Kalimat4157,soal,O
,Kalimat4157,balasan,O
,Kalimat4157,ganjar,B-PER
,Kalimat4157,>,O
,Kalimat4157,>,O
,Kalimat4157,halaman,O
,Kalimat4157,1,O
,Kalimat4157,2,O
,Kalimat4157,selanjutnya,O
Artikel915,Kalimat4157,cawapres,O
,Kalimat4157,nomor,O
,Kalimat4157,urut,O
,Kalimat4157,3,O
,Kalimat4157,",",O
,Kalimat4157,mahfud,B-PER
,Kalimat4157,md,I-PER
,Kalimat4157,",",O
,Kalimat4157,mengatakan,O
,Kalimat4157,ada,O
,Kalimat4157,pimpinan,O
,Kalimat4157,partai,O
,Kalimat4157,politik,O
,Kalimat4157,(,O
,Kalimat4157,parpol,O
,Kalimat4157,),O
,Kalimat4157,seperti,O
,Kalimat4157,bebek,O
,Kalimat4157,yang,O
,Kalimat4157,dipegang,O
,Kalimat4157,lehernya,O
,Kalimat4157,.,O
,Kalimat4158,``,O
,Kalimat4158,itu,O
,Kalimat4158,perasaan,O
,Kalimat4158,pak,O
,Kalimat4158,mahfud,B-PER
,Kalimat4158,saja,O
,Kalimat4158,",",O
,Kalimat4158,',O
,Kalimat4158,kata,O
,Kalimat4158,andi,B-PER
,Kalimat4158,arief,I-PER
,Kalimat4158,kepada,O
,Kalimat4158,wartawan,O
,Kalimat4158,",",O
,Kalimat4158,selasa,B-TIM
,Kalimat4158,(,O
,Kalimat4158,6/2/2024,B-TIM
,Kalimat4158,),O
,Kalimat4158,.,O
,Kalimat4159,pernyataan,O
,Kalimat4159,mahfud,B-PER
,Kalimat4159,soal,O
,Kalimat4159,pimpinan,O
,Kalimat4159,parpol,O
,Kalimat4159,itu,O
,Kalimat4159,disampaikannya,O
,Kalimat4159,dalam,O
,Kalimat4159,acara,O
,Kalimat4159,tabrak,O
,Kalimat4159,prof,O
,Kalimat4159,,O
,Kalimat4159,di,O
,Kalimat4159,yogyakarta,B-LOC
,Kalimat4159,",",O
,Kalimat4159,senin,B-TIM
,Kalimat4159,(,O
,Kalimat4159,5/2,O
,Kalimat4159,),O
,Kalimat4159,.,O
,Kalimat4160,mahfud,B-PER
,Kalimat4160,kemudian,O
,Kalimat4160,menyindir,O
,Kalimat4160,pimpinan,O
,Kalimat4160,parpol,O
,Kalimat4160,di,O
,Kalimat4160,luar,O
,Kalimat4160,koalisinya,O
,Kalimat4160,yang,O
,Kalimat4160,dikendalikan,O
,Kalimat4160,seperti,O
,Kalimat4160,bebek,O
,Kalimat4160,dipegang,O
,Kalimat4160,lehernya,O
,Kalimat4160,.,O
,Kalimat4161,``,O
,Kalimat4161,yang,O
,Kalimat4161,ngusung,O
,Kalimat4161,kami,O
,Kalimat4161,",",O
,Kalimat4161,partai,O
,Kalimat4161,yang,O
,Kalimat4161,ngusung,O
,Kalimat4161,kami,O
,Kalimat4161,ini,O
,Kalimat4161,gagah,O
,Kalimat4161,",",O
,Kalimat4161,ayo,O
,Kalimat4161,calon,O
,Kalimat4161,presiden,O
,Kalimat4161,maju,O
,Kalimat4161,",",O
,Kalimat4161,maju,O
,Kalimat4161,katakan,O
,Kalimat4161,,O
,Kalimat4161,",",O
,Kalimat4161,tapi,O
,Kalimat4161,yang,O
,Kalimat4161,lain,O
,Kalimat4161,seperti,O
,Kalimat4161,bebek,O
,Kalimat4161,dipegang,O
,Kalimat4161,lehernya,O
,Kalimat4161,jalan,O
,Kalimat4161,gitu,O
,Kalimat4161,",",O
,Kalimat4161,',O
,Kalimat4161,lanjutnya,O
,Kalimat4161,.,O
Artikel916,Kalimat4162,calon,O
,Kalimat4162,wakil,O
,Kalimat4162,presiden,O
,Kalimat4162,nomor,O
,Kalimat4162,urut,O
,Kalimat4162,3,O
,Kalimat4162,",",O
,Kalimat4162,mahfud,B-PER
,Kalimat4162,md,I-PER
,Kalimat4162,",",O
,Kalimat4162,mengatakan,O
,Kalimat4162,ada,O
,Kalimat4162,pimpinan,O
,Kalimat4162,partai,O
,Kalimat4162,politik,O
,Kalimat4162,(,O
,Kalimat4162,parpol,O
,Kalimat4162,),O
,Kalimat4162,seperti,O
,Kalimat4162,bebek,O
,Kalimat4162,yang,O
,Kalimat4162,dipegang,O
,Kalimat4162,lehernya,O
,Kalimat4162,.,O
,Kalimat4163,ahmad,B-PER
,Kalimat4163,ali,I-PER
,Kalimat4163,menyebut,O
,Kalimat4163,mahfud,B-PER
,Kalimat4163,md,I-PER
,Kalimat4163,tidak,O
,Kalimat4163,patut,O
,Kalimat4163,menuding,O
,Kalimat4163,soal,O
,Kalimat4163,ada,O
,Kalimat4163,pimpinan,O
,Kalimat4163,parpol,O
,Kalimat4163,seperti,O
,Kalimat4163,bebek,O
,Kalimat4163,yang,O
,Kalimat4163,dipegang,O
,Kalimat4163,lehernya,O
,Kalimat4163,.,O
,Kalimat4164,mahfud,B-PER
,Kalimat4164,lalu,O
,Kalimat4164,menyindir,O
,Kalimat4164,ada,O
,Kalimat4164,pimpinan,O
,Kalimat4164,parpol,O
,Kalimat4164,yang,O
,Kalimat4164,tidak,O
,Kalimat4164,mengusung,O
,Kalimat4164,dirinya,O
,Kalimat4164,mudah,O
,Kalimat4164,dikendalikan,O
,Kalimat4164,seperti,O
,Kalimat4164,bebek,O
,Kalimat4164,yang,O
,Kalimat4164,dipegang,O
,Kalimat4164,lehernya,O
,Kalimat4164,.,O
,Kalimat4165,``,O
,Kalimat4165,yang,O
,Kalimat4165,ngusung,O
,Kalimat4165,kami,O
,Kalimat4165,",",O
,Kalimat4165,partai,O
,Kalimat4165,yang,O
,Kalimat4165,ngusung,O
,Kalimat4165,kami,O
,Kalimat4165,ini,O
,Kalimat4165,gagah,O
,Kalimat4165,",",O
,Kalimat4165,ayo,O
,Kalimat4165,calon,O
,Kalimat4165,presiden,O
,Kalimat4165,maju,O
,Kalimat4165,",",O
,Kalimat4165,maju,O
,Kalimat4165,katakan,O
,Kalimat4165,,O
,Kalimat4165,",",O
,Kalimat4165,tapi,O
,Kalimat4165,yang,O
,Kalimat4165,lain,O
,Kalimat4165,seperti,O
,Kalimat4165,bebek,O
,Kalimat4165,dipegang,O
,Kalimat4165,lehernya,O
,Kalimat4165,jalan,O
,Kalimat4165,gitu,O
,Kalimat4165,",",O
,Kalimat4165,',O
,Kalimat4165,lanjutnya,O
,Kalimat4165,.,O
,Kalimat4166,simak,O
,Kalimat4166,video,O
